Speed[r/min],Torque[Nm],Current (Id)[A],
109.452736318408,2689.55223880597,-217.34987214461,
109.452736318408,2706.46766169154,-218.845502061725,
109.452736318408,2723.38308457711,-220.348823350679,
109.452736318408,2740.29850746269,-221.859025228668,
109.452736318408,2757.21393034826,-223.375281969116,
109.452736318408,2774.12935323383,-224.896753138306,
109.452736318408,2791.0447761194,-226.422578856212,
109.452736318408,2807.96019900498,-227.947627811618,
109.452736318408,2824.87562189055,-229.468512673164,
109.452736318408,2841.79104477612,-230.986145904753,
109.452736318408,2858.70646766169,-232.501455825408,
109.452736318408,2875.62189054726,-234.015387067047,
109.452736318408,2892.53731343284,-235.528900971604,
109.452736318408,2909.45273631841,-237.042975923759,
109.452736318408,2926.36815920398,-238.55860761554,
109.452736318408,2943.28358208955,-240.076809239084,
109.452736318408,2960.19900497512,-241.598281289494,
109.452736318408,2977.1144278607,-243.119480024518,
109.452736318408,2994.02985074627,-244.639424454134,
109.452736318408,3010.94527363184,-246.158447189793,
109.452736318408,3027.86069651741,-247.676886871414,
109.452736318408,3044.77611940298,-249.195088278445,
109.452736318408,3061.69154228856,-250.713402435183,
109.452736318408,3078.60696517413,-252.232186709876,
109.452736318408,3095.5223880597,-253.751804907138,
109.452736318408,3112.43781094527,-255.272627353203,
109.452736318408,3129.35323383085,-256.784242648994,
109.452736318408,3146.26865671642,-258.25019169992,
109.452736318408,3163.18407960199,-259.674959763638,
109.452736318408,3180.09950248756,-261.067130504671,
109.452736318408,3197.01492537313,-262.435347756117,
109.452736318408,3213.93034825871,-263.78831505764,
109.452736318408,3230.84577114428,-265.134795963143,
109.452736318408,3247.76119402985,-266.483615074136,
109.452736318408,3264.67661691542,-269.414456797243,
109.452736318408,3281.59203980099,-269.414456797243,
131.34328358209,0,0,
131.34328358209,16.9154228855721,-0.561418112920985,
131.34328358209,33.8308457711443,-2.08411432326159,
131.34328358209,50.7462686567164,-4.31268875308287,
131.34328358209,67.6616915422886,-6.99397819012385,
131.34328358209,84.5771144278607,-9.89484772740484,
131.34328358209,101.492537313433,-12.8115817766327,
131.34328358209,118.407960199005,-15.5714969704761,
131.34328358209,135.323383084577,-18.0281649719581,
131.34328358209,152.238805970149,-20.0520903397239,
131.34328358209,169.154228855721,-21.5458894783062,
131.34328358209,186.069651741294,-22.8543735573119,
131.34328358209,202.985074626866,-24.1235244166398,
131.34328358209,219.900497512438,-25.3579964684498,
131.34328358209,236.81592039801,-26.5621222033664,
131.34328358209,253.731343283582,-27.7399216959363,
131.34328358209,270.646766169154,-28.8951133344969,
131.34328358209,287.562189054726,-30.0311254804649,
131.34328358209,304.477611940298,-31.1511087966675,
131.34328358209,321.393034825871,-32.2579490152384,
131.34328358209,338.308457711443,-33.3536026027465,
131.34328358209,355.223880597015,-34.439065293624,
131.34328358209,372.139303482587,-35.5200307777596,
131.34328358209,389.054726368159,-36.603212460201,
131.34328358209,405.970149253731,-37.6959154068904,
131.34328358209,422.885572139303,-38.8060081920187,
131.34328358209,439.800995024876,-39.9418885108842,
131.34328358209,456.716417910448,-41.1124415737821,
131.34328358209,473.63184079602,-42.3269901733563,
131.34328358209,490.547263681592,-43.5952351482506,
131.34328358209,507.462686567164,-44.8996089557655,
131.34328358209,524.378109452736,-46.1997356611867,
131.34328358209,541.293532338308,-47.4906108760323,
131.34328358209,558.208955223881,-48.7673560249024,
131.34328358209,575.124378109453,-50.0248166428079,
131.34328358209,592.039800995025,-51.2575634115916,
131.34328358209,608.955223880597,-52.459889837359,
131.34328358209,625.870646766169,-53.625806252814,
131.34328358209,642.786069651741,-54.7490298737012,
131.34328358209,659.701492537313,-55.8236333119536,
131.34328358209,676.616915422886,-56.870955985691,
131.34328358209,693.532338308458,-57.9080759053217,
131.34328358209,710.44776119403,-58.9408470099545,
131.34328358209,727.363184079602,-59.9755131488656,
131.34328358209,744.278606965174,-61.0187036753934,
131.34328358209,761.194029850746,-62.0774257971091,
131.34328358209,778.109452736318,-63.1590531772604,
131.34328358209,795.02487562189,-64.271310259699,
131.34328358209,811.940298507463,-65.4222517485562,
131.34328358209,828.855721393035,-66.6169363406186,
131.34328358209,845.771144278607,-67.8385491784307,
131.34328358209,862.686567164179,-69.0814042864954,
131.34328358209,879.601990049751,-70.3430389340543,
131.34328358209,896.517412935323,-71.6208473299508,
131.34328358209,913.432835820895,-72.9120849391262,
131.34328358209,930.348258706468,-74.2138727518822,
131.34328358209,947.26368159204,-75.523201414426,
131.34328358209,964.179104477612,-76.8369351245517,
131.34328358209,981.094527363184,-78.1518151926278,
131.34328358209,998.009950248756,-79.4654559316159,
131.34328358209,1014.92537313433,-80.7778630724361,
131.34328358209,1031.8407960199,-82.0879791798494,
131.34328358209,1048.75621890547,-83.3946479745242,
131.34328358209,1065.67164179104,-84.6966765954882,
131.34328358209,1082.58706467662,-85.9928355150071,
131.34328358209,1099.50248756219,-87.2818582245214,
131.34328358209,1116.41791044776,-88.5624406796725,
131.34328358209,1133.33333333333,-89.8332404927219,
131.34328358209,1150.24875621891,-91.0928819299073,
131.34328358209,1167.16417910448,-92.3421681953438,
131.34328358209,1184.07960199005,-93.5848149854397,
131.34328358209,1200.99502487562,-94.8243687251162,
131.34328358209,1217.91044776119,-96.0645152551776,
131.34328358209,1234.82587064677,-97.3090798509001,
131.34328358209,1251.74129353234,-98.5620260872603,
131.34328358209,1268.65671641791,-99.8274534212447,
131.34328358209,1285.57213930348,-101.10959335978,
131.34328358209,1302.48756218905,-102.412804078073,
131.34328358209,1319.40298507463,-103.742451772574,
131.34328358209,1336.3184079602,-105.108669360605,
131.34328358209,1353.23383084577,-106.506523569077,
131.34328358209,1370.14925373134,-107.9273435983,
131.34328358209,1387.06467661692,-109.362186343797,
131.34328358209,1403.98009950249,-110.80185271538,
131.34328358209,1420.89552238806,-112.23689663625,
131.34328358209,1437.81094527363,-113.657625961437,
131.34328358209,1454.7263681592,-115.054094545124,
131.34328358209,1471.64179104478,-116.416084698052,
131.34328358209,1488.55721393035,-117.740925519082,
131.34328358209,1505.47263681592,-119.049979744433,
131.34328358209,1522.38805970149,-120.348245839835,
131.34328358209,1539.30348258706,-121.639095026092,
131.34328358209,1556.21890547264,-122.926003517851,
131.34328358209,1573.13432835821,-124.212553885923,
131.34328358209,1590.04975124378,-125.502435529756,
131.34328358209,1606.96517412935,-126.799444171755,
131.34328358209,1623.88059701493,-128.10748028535,
131.34328358209,1640.7960199005,-129.430546367743,
131.34328358209,1657.71144278607,-130.771551992178,
131.34328358209,1674.62686567164,-132.129231185747,
131.34328358209,1691.54228855721,-133.501396091665,
131.34328358209,1708.45771144279,-134.885792977671,
131.34328358209,1725.37313432836,-136.280104450006,
131.34328358209,1742.28855721393,-137.681951669864,
131.34328358209,1759.2039800995,-139.088896167575,
131.34328358209,1776.11940298507,-140.498441217425,
131.34328358209,1793.03482587065,-141.908032735173,
131.34328358209,1809.95024875622,-143.315054659424,
131.34328358209,1826.86567164179,-144.717823672665,
131.34328358209,1843.78109452736,-146.117367285218,
131.34328358209,1860.69651741294,-147.515167060074,
131.34328358209,1877.61194029851,-148.912741141698,
131.34328358209,1894.52736318408,-150.311644324383,
131.34328358209,1911.44278606965,-151.713467943197,
131.34328358209,1928.35820895522,-153.119839572741,
131.34328358209,1945.2736318408,-154.532422518944,
131.34328358209,1962.18905472637,-155.952915088967,
131.34328358209,1979.10447761194,-157.380967589174,
131.34328358209,1996.01990049751,-158.807279252109,
131.34328358209,2012.93532338308,-160.23009774252,
131.34328358209,2029.85074626866,-161.648946915367,
131.34328358209,2046.76616915423,-163.063343664465,
131.34328358209,2063.6815920398,-164.472797747652,
131.34328358209,2080.59701492537,-165.876811594874,
131.34328358209,2097.51243781094,-167.274880098755,
131.34328358209,2114.42786069652,-168.666490387207,
131.34328358209,2131.34328358209,-170.051121577692,
131.34328358209,2148.25870646766,-171.430581028885,
131.34328358209,2165.17412935323,-172.809568538109,
131.34328358209,2182.08955223881,-174.189684609562,
131.34328358209,2199.00497512438,-175.572496277144,
131.34328358209,2215.92039800995,-176.959602711755,
131.34328358209,2232.83582089552,-178.35263491334,
131.34328358209,2249.75124378109,-179.753255233686,
131.34328358209,2266.66666666667,-181.163156719282,
131.34328358209,2283.58208955224,-182.584062263414,
131.34328358209,2300.49751243781,-184.01781119623,
131.34328358209,2317.41293532338,-185.470027846921,
131.34328358209,2334.32835820895,-186.940181393201,
131.34328358209,2351.24378109453,-188.423900734716,
131.34328358209,2368.1592039801,-189.916729926962,
131.34328358209,2385.07462686567,-191.414131560026,
131.34328358209,2401.99004975124,-192.911488556175,
131.34328358209,2418.90547263682,-194.404104290871,
131.34328358209,2435.82089552239,-195.887200940643,
131.34328358209,2452.73631840796,-197.355915961305,
131.34328358209,2469.65174129353,-198.806586973101,
131.34328358209,2486.5671641791,-200.246525667263,
131.34328358209,2503.48258706468,-201.67950810393,
131.34328358209,2520.39800995025,-203.107656504763,
131.34328358209,2537.31343283582,-204.533134532864,
131.34328358209,2554.22885572139,-205.958148228384,
131.34328358209,2571.14427860697,-207.384946614694,
131.34328358209,2588.05970149254,-208.815821955382,
131.34328358209,2604.97512437811,-210.253109642408,
131.34328358209,2621.89054726368,-211.699187695611,
131.34328358209,2638.80597014925,-213.156064352941,
131.34328358209,2655.72139303483,-214.623535487971,
131.34328358209,2672.6368159204,-216.100840502084,
131.34328358209,2689.55223880597,-217.587218117141,
131.34328358209,2706.46766169154,-219.081891257392,
131.34328358209,2723.38308457711,-220.584067415499,
131.34328358209,2740.29850746269,-222.092938972624,
131.34328358209,2757.21393034826,-223.6076834699,
131.34328358209,2774.12935323383,-225.127463828575,
131.34328358209,2791.0447761194,-226.651425034356,
131.34328358209,2807.96019900498,-228.175716256856,
131.34328358209,2824.87562189055,-229.6978311673,
131.34328358209,2841.79104477612,-231.218330770706,
131.34328358209,2858.70646766169,-232.737786064335,
131.34328358209,2875.62189054726,-234.256778250501,
131.34328358209,2892.53731343284,-235.775898927918,
131.34328358209,2909.45273631841,-237.295750260118,
131.34328358209,2926.36815920398,-238.816945119487,
131.34328358209,2943.28358208955,-240.340107205482,
131.34328358209,2960.19900497512,-241.865521978967,
131.34328358209,2977.1144278607,-243.389119016845,
131.34328358209,2994.02985074627,-244.909828006226,
131.34328358209,3010.94527363184,-246.428001889828,
131.34328358209,3027.86069651741,-247.943999969106,
131.34328358209,3044.77611940298,-249.458188069877,
131.34328358209,3061.69154228856,-250.970938701992,
131.34328358209,3078.60696517413,-252.482631212458,
131.34328358209,3095.5223880597,-253.993651931438,
131.34328358209,3112.43781094527,-255.504394310518,
131.34328358209,3129.35323383085,-257.004073789615,
131.34328358209,3146.26865671642,-258.454759928573,
131.34328358209,3163.18407960199,-259.86080563111,
131.34328358209,3180.09950248756,-261.230813018113,
131.34328358209,3197.01492537313,-262.573457493981,
131.34328358209,3213.93034825871,-263.897490350476,
131.34328358209,3230.84577114428,-265.21174178619,
131.34328358209,3247.76119402985,-266.525124275494,
131.34328358209,3264.67661691542,-269.433000341149,
131.34328358209,3281.59203980099,-269.433000341149,
153.233830845771,0,0,
153.233830845771,16.9154228855721,-0.561983273639133,
153.233830845771,33.8308457711443,-2.08625544274574,
153.233830845771,50.7462686567164,-4.31735425454714,
153.233830845771,67.6616915422886,-7.00215335961025,
153.233830845771,84.5771144278607,-9.90759415176162,
153.233830845771,101.492537313433,-12.8300474691266,
153.233830845771,118.407960199005,-15.5969370858557,
153.233830845771,135.323383084577,-18.0620114952246,
153.233830845771,152.238805970149,-20.0960987943301,
153.233830845771,169.154228855721,-21.602234164334,
153.233830845771,186.069651741294,-22.9234677177364,
153.233830845771,202.985074626866,-24.2048070213099,
153.233830845771,219.900497512438,-25.4506491802228,
153.233830845771,236.81592039801,-26.6651026218704,
153.233830845771,253.731343283582,-27.8519957699019,
153.233830845771,270.646766169154,-29.0148867104884,
153.233830845771,287.562189054726,-30.1570736137813,
153.233830845771,304.477611940298,-31.281605700285,
153.233830845771,321.393034825871,-32.391294565907,
153.233830845771,338.308457711443,-33.4882452693064,
153.233830845771,355.223880597015,-34.5742507685338,
153.233830845771,372.139303482587,-35.6550572577922,
153.233830845771,389.054726368159,-36.7373353423216,
153.233830845771,405.970149253731,-37.8283461702504,
153.233830845771,422.885572139303,-38.9359138117447,
153.233830845771,439.800995024876,-40.0683915222464,
153.233830845771,456.716417910448,-41.2346209231312,
153.233830845771,473.63184079602,-42.4438830147753,
153.233830845771,490.547263681592,-43.7058397727392,
153.233830845771,507.462686567164,-45.0035556030376,
153.233830845771,524.378109452736,-46.2978740958251,
153.233830845771,541.293532338308,-47.584184784593,
153.233830845771,558.208955223881,-48.858013147477,
153.233830845771,575.124378109453,-50.1146289681007,
153.233830845771,592.039800995025,-51.3490481591208,
153.233830845771,608.955223880597,-52.5560317177678,
153.233830845771,625.870646766169,-53.7300815342308,
153.233830845771,642.786069651741,-54.8654328083145,
153.233830845771,659.701492537313,-55.9566633609843,
153.233830845771,676.616915422886,-57.023780045191,
153.233830845771,693.532338308458,-58.0824693666555,
153.233830845771,710.44776119403,-59.1378236416648,
153.233830845771,727.363184079602,-60.1952687727883,
153.233830845771,744.278606965174,-61.2605602032901,
153.233830845771,761.194029850746,-62.3397764556607,
153.233830845771,778.109452736318,-63.4393098660858,
153.233830845771,795.02487562189,-64.5658541110632,
153.233830845771,811.940298507463,-65.7263880949179,
153.233830845771,828.855721393035,-66.9253107875904,
153.233830845771,845.771144278607,-68.1481364457802,
153.233830845771,862.686567164179,-69.3899200316327,
153.233830845771,879.601990049751,-70.6484898551168,
153.233830845771,896.517412935323,-71.9215495776258,
153.233830845771,913.432835820895,-73.2066817513222,
153.233830845771,930.348258706468,-74.501351331495,
153.233830845771,947.26368159204,-75.8029090916747,
153.233830845771,964.179104477612,-77.1085948680205,
153.233830845771,981.094527363184,-78.4155405569402,
153.233830845771,998.009950248756,-79.7217514861747,
153.233830845771,1014.92537313433,-81.0273760498975,
153.233830845771,1031.8407960199,-82.3313157689675,
153.233830845771,1048.75621890547,-83.6323676595268,
153.233830845771,1065.67164179104,-84.9292892326863,
153.233830845771,1082.58706467662,-86.2207984993936,
153.233830845771,1099.50248756219,-87.5055737376758,
153.233830845771,1116.41791044776,-88.7822530088253,
153.233830845771,1133.33333333333,-90.0494334093914,
153.233830845771,1150.24875621891,-91.3056738265179,
153.233830845771,1167.16417910448,-92.5512723785683,
153.233830845771,1184.07960199005,-93.7897374746628,
153.233830845771,1200.99502487562,-95.0248259698767,
153.233830845771,1217.91044776119,-96.2604429265675,
153.233830845771,1234.82587064677,-97.5006417319174,
153.233830845771,1251.74129353234,-98.7496229032739,
153.233830845771,1268.65671641791,-100.011731436254,
153.233830845771,1285.57213930348,-101.29145254835,
153.233830845771,1302.48756218905,-102.593405666359,
153.233830845771,1319.40298507463,-103.923307199931,
153.233830845771,1336.3184079602,-105.292156557962,
153.233830845771,1353.23383084577,-106.694648227415,
153.233830845771,1370.14925373134,-108.121412695357,
153.233830845771,1387.06467661692,-109.562787245286,
153.233830845771,1403.98009950249,-111.008834594917,
153.233830845771,1420.89552238806,-112.449352908465,
153.233830845771,1437.81094527363,-113.873876289388,
153.233830845771,1454.7263681592,-115.271664848495,
153.233830845771,1471.64179104478,-116.631683458407,
153.233830845771,1488.55721393035,-117.952086869439,
153.233830845771,1505.47263681592,-119.259060205632,
153.233830845771,1522.38805970149,-120.557626514594,
153.233830845771,1539.30348258706,-121.850754111373,
153.233830845771,1556.21890547264,-123.1415030815,
153.233830845771,1573.13432835821,-124.433025989168,
153.233830845771,1590.04975124378,-125.728567913693,
153.233830845771,1606.96517412935,-127.031465747437,
153.233830845771,1623.88059701493,-128.34514668825,
153.233830845771,1640.7960199005,-129.673125858616,
153.233830845771,1657.71144278607,-131.017588763342,
153.233830845771,1674.62686567164,-132.376971028142,
153.233830845771,1691.54228855721,-133.749314343943,
153.233830845771,1708.45771144279,-135.132602963411,
153.233830845771,1725.37313432836,-136.524764844421,
153.233830845771,1742.28855721393,-137.923673419773,
153.233830845771,1759.2039800995,-139.327149045369,
153.233830845771,1776.11940298507,-140.732960097368,
153.233830845771,1793.03482587065,-142.13882368828,
153.233830845771,1809.95024875622,-143.542429741034,
153.233830845771,1826.86567164179,-144.942859726532,
153.233830845771,1843.78109452736,-146.341253934562,
153.233830845771,1860.69651741294,-147.738921267851,
153.233830845771,1877.61194029851,-149.137202889614,
153.233830845771,1894.52736318408,-150.537472180917,
153.233830845771,1911.44278606965,-151.941134558582,
153.233830845771,1928.35820895522,-153.349627142229,
153.233830845771,1945.2736318408,-154.764418259034,
153.233830845771,1962.18905472637,-156.187006774643,
153.233830845771,1979.10447761194,-157.616659884308,
153.233830845771,1996.01990049751,-159.04319074865,
153.233830845771,2012.93532338308,-160.464997675449,
153.233830845771,2029.85074626866,-161.8818943265,
153.233830845771,2046.76616915423,-163.293693656754,
153.233830845771,2063.6815920398,-164.700207866129,
153.233830845771,2080.59701492537,-166.101248351292,
153.233830845771,2097.51243781094,-167.496625657454,
153.233830845771,2114.42786069652,-168.886149430207,
153.233830845771,2131.34328358209,-170.269628367479,
153.233830845771,2148.25870646766,-171.648638859844,
153.233830845771,2165.17412935323,-173.027048501707,
153.233830845771,2182.08955223881,-174.406458219014,
153.233830845771,2199.00497512438,-175.788452634587,
153.233830845771,2215.92039800995,-177.174649078237,
153.233830845771,2232.83582089552,-178.566697288902,
153.233830845771,2249.75124378109,-179.966278941187,
153.233830845771,2266.66666666667,-181.375106985309,
153.233830845771,2283.58208955224,-182.794924789275,
153.233830845771,2300.49751243781,-184.227605222068,
153.233830845771,2317.41293532338,-185.679467378874,
153.233830845771,2334.32835820895,-187.15017200963,
153.233830845771,2351.24378109453,-188.635066432554,
153.233830845771,2368.1592039801,-190.129407403998,
153.233830845771,2385.07462686567,-191.628364923508,
153.233830845771,2401.99004975124,-193.127024232444,
153.233830845771,2418.90547263682,-194.620385897551,
153.233830845771,2435.82089552239,-196.10336386951,
153.233830845771,2452.73631840796,-197.570781406707,
153.233830845771,2469.65174129353,-199.01890125089,
153.233830845771,2486.5671641791,-200.456680580887,
153.233830845771,2503.48258706468,-201.888201618925,
153.233830845771,2520.39800995025,-203.315511405535,
153.233830845771,2537.31343283582,-204.74069707865,
153.233830845771,2554.22885572139,-206.165886679805,
153.233830845771,2571.14427860697,-207.593249653973,
153.233830845771,2588.05970149254,-209.024997024822,
153.233830845771,2604.97512437811,-210.463381227218,
153.233830845771,2621.89054726368,-211.910695578664,
153.233830845771,2638.80597014925,-213.368666269131,
153.233830845771,2655.72139303483,-214.836571784541,
153.233830845771,2672.6368159204,-216.31367482155,
153.233830845771,2689.55223880597,-217.799264925629,
153.233830845771,2706.46766169154,-219.292617028172,
153.233830845771,2723.38308457711,-220.792991753326,
153.233830845771,2740.29850746269,-222.299635684426,
153.233830845771,2757.21393034826,-223.811781587694,
153.233830845771,2774.12935323383,-225.32864859087,
153.233830845771,2791.0447761194,-226.849440173902,
153.233830845771,2807.96019900498,-228.371547006357,
153.233830845771,2824.87562189055,-229.893308291087,
153.233830845771,2841.79104477612,-231.414976653033,
153.233830845771,2858.70646766169,-232.936809477048,
153.233830845771,2875.62189054726,-234.459068973258,
153.233830845771,2892.53731343284,-235.982022239122,
153.233830845771,2909.45273631841,-237.505941317838,
153.233830845771,2926.36815920398,-239.031103252798,
153.233830845771,2943.28358208955,-240.557790137763,
153.233830845771,2960.19900497512,-242.085942117691,
153.233830845771,2977.1144278607,-243.611265601978,
153.233830845771,2994.02985074627,-245.132662886558,
153.233830845771,3010.94527363184,-246.650476226799,
153.233830845771,3027.86069651741,-248.165053957508,
153.233830845771,3044.77611940298,-249.676750684402,
153.233830845771,3061.69154228856,-251.185927470773,
153.233830845771,3078.60696517413,-252.692952018735,
153.233830845771,3095.5223880597,-254.19819884445,
153.233830845771,3112.43781094527,-255.702049446732,
153.233830845771,3129.35323383085,-257.193056731548,
153.233830845771,3146.26865671642,-258.630885404348,
153.233830845771,3163.18407960199,-260.019745890931,
153.233830845771,3180.09950248756,-261.36834428839,
153.233830845771,3197.01492537313,-262.685478356807,
153.233830845771,3213.93034825871,-263.980045609119,
153.233830845771,3230.84577114428,-265.261050988373,
153.233830845771,3247.76119402985,-266.537614028949,
153.233830845771,3264.67661691542,-269.451541242411,
153.233830845771,3281.59203980099,-269.451541242411,
175.124378109453,0,0,
175.124378109453,16.9154228855721,-0.55953705738703,
175.124378109453,33.8308457711443,-2.07749043112028,
175.124378109453,50.7462686567164,-4.30028051212455,
175.124378109453,67.6616915422886,-6.97679192138858,
175.124378109453,84.5771144278607,-9.87578454824594,
175.124378109453,101.492537313433,-12.7950984032774,
175.124378109453,118.407960199005,-15.5632910293734,
175.124378109453,135.323383084577,-18.0350692329794,
175.124378109453,152.238805970149,-20.0823033132236,
175.124378109453,169.154228855721,-21.6090435122875,
175.124378109453,186.069651741294,-22.9529800265646,
175.124378109453,202.985074626866,-24.2565828450865,
175.124378109453,219.900497512438,-25.523843172132,
175.124378109453,236.81592039801,-26.7585083516833,
175.124378109453,253.731343283582,-27.9640899722854,
175.124378109453,270.646766169154,-29.1438725998138,
175.124378109453,287.562189054726,-30.3009229748067,
175.124378109453,304.477611940298,-31.4380995285156,
175.124378109453,321.393034825871,-32.5580620876439,
175.124378109453,338.308457711443,-33.663254511114,
175.124378109453,355.223880597015,-34.7571040462632,
175.124378109453,372.139303482587,-35.8449961319273,
175.124378109453,389.054726368159,-36.9329370242761,
175.124378109453,405.970149253731,-38.0274493971144,
175.124378109453,422.885572139303,-39.1355486580167,
175.124378109453,439.800995024876,-40.2647145142624,
175.124378109453,456.716417910448,-41.4228570515598,
175.124378109453,473.63184079602,-42.6182765062826,
175.124378109453,490.547263681592,-43.8596157973969,
175.124378109453,507.462686567164,-45.1325450619672,
175.124378109453,524.378109452736,-46.4034831141698,
175.124378109453,541.293532338308,-47.66867329236,
175.124378109453,558.208955223881,-48.924478919363,
175.124378109453,575.124378109453,-50.1670456923201,
175.124378109453,592.039800995025,-51.3923044024695,
175.124378109453,608.955223880597,-52.595971661587,
175.124378109453,625.870646766169,-53.7735484304177,
175.124378109453,642.786069651741,-54.9203161627803,
175.124378109453,659.701492537313,-56.0318548304548,
175.124378109453,676.616915422886,-57.1251306531309,
175.124378109453,693.532338308458,-58.2131224655999,
175.124378109453,710.44776119403,-59.2997688425283,
175.124378109453,727.363184079602,-60.3892569171404,
175.124378109453,744.278606965174,-61.4860187899709,
175.124378109453,761.194029850746,-62.5947265653834,
175.124378109453,778.109452736318,-63.7202857846031,
175.124378109453,795.02487562189,-64.8678270157378,
175.124378109453,811.940298507463,-66.0426953476474,
175.124378109453,828.855721393035,-67.2482491161992,
175.124378109453,845.771144278607,-68.4733100447337,
175.124378109453,862.686567164179,-69.7140209686787,
175.124378109453,879.601990049751,-70.968654247556,
175.124378109453,896.517412935323,-72.2353836984662,
175.124378109453,913.432835820895,-73.5122872179386,
175.124378109453,930.348258706468,-74.7973493825768,
175.124378109453,947.26368159204,-76.0884639838325,
175.124378109453,964.179104477612,-77.3834364505295,
175.124378109453,981.094527363184,-78.6799861113797,
175.124378109453,998.009950248756,-79.9765956694097,
175.124378109453,1014.92537313433,-81.2734144601937,
175.124378109453,1031.8407960199,-82.5693366071545,
175.124378109453,1048.75621890547,-83.863155557148,
175.124378109453,1065.67164179104,-85.1536235266123,
175.124378109453,1082.58706467662,-86.4394516087245,
175.124378109453,1099.50248756219,-87.7193096470678,
175.124378109453,1116.41791044776,-88.9918258616852,
175.124378109453,1133.33333333333,-90.255586213654,
175.124378109453,1150.24875621891,-91.5091347882118,
175.124378109453,1167.16417910448,-92.7522322874414,
175.124378109453,1184.07960199005,-93.988010510436,
175.124378109453,1200.99502487562,-95.2202620705992,
175.124378109453,1217.91044776119,-96.4529297809296,
175.124378109453,1234.82587064677,-97.6901068414332,
175.124378109453,1251.74129353234,-98.9360356768906,
175.124378109453,1268.65671641791,-100.195105277027,
175.124378109453,1285.57213930348,-101.471846888886,
175.124378109453,1302.48756218905,-102.770927906699,
175.124378109453,1319.40298507463,-104.098177835838,
175.124378109453,1336.3184079602,-105.465242944366,
175.124378109453,1353.23383084577,-106.866790690849,
175.124378109453,1370.14925373134,-108.293210834875,
175.124378109453,1387.06467661692,-109.734591169989,
175.124378109453,1403.98009950249,-111.180737197675,
175.124378109453,1420.89552238806,-112.621182624316,
175.124378109453,1437.81094527363,-114.045189735947,
175.124378109453,1454.7263681592,-115.441738693725,
175.124378109453,1471.64179104478,-116.799504810393,
175.124378109453,1488.55721393035,-118.117578532345,
175.124378109453,1505.47263681592,-119.425729529832,
175.124378109453,1522.38805970149,-120.728655359317,
175.124378109453,1539.30348258706,-122.028658192767,
175.124378109453,1556.21890547264,-123.328110242571,
175.124378109453,1573.13432835821,-124.629453853052,
175.124378109453,1590.04975124378,-125.935201208863,
175.124378109453,1606.96517412935,-127.24793362128,
175.124378109453,1623.88059701493,-128.570300353127,
175.124378109453,1640.7960199005,-129.905016942584,
175.124378109453,1657.71144278607,-131.253470604189,
175.124378109453,1674.62686567164,-132.614089935479,
175.124378109453,1691.54228855721,-133.985341130733,
175.124378109453,1708.45771144279,-135.365646677809,
175.124378109453,1725.37313432836,-136.753385497153,
175.124378109453,1742.28855721393,-138.146894098037,
175.124378109453,1759.2039800995,-139.54446753764,
175.124378109453,1776.11940298507,-140.944360165078,
175.124378109453,1793.03482587065,-142.344786132159,
175.124378109453,1809.95024875622,-143.743959065408,
175.124378109453,1826.86567164179,-145.141589558856,
175.124378109453,1843.78109452736,-146.538723174997,
175.124378109453,1860.69651741294,-147.93636129135,
175.124378109453,1877.61194029851,-149.33552998293,
175.124378109453,1894.52736318408,-150.737279902437,
175.124378109453,1911.44278606965,-152.142686078262,
175.124378109453,1928.35820895522,-153.552847623711,
175.124378109453,1945.2736318408,-154.96888735076,
175.124378109453,1962.18905472637,-156.391951281628,
175.124378109453,1979.10447761194,-157.820909872085,
175.124378109453,1996.01990049751,-159.245327544223,
175.124378109453,2012.93532338308,-160.663928825815,
175.124378109453,2029.85074626866,-162.07690993794,
175.124378109453,2046.76616915423,-163.484474557805,
175.124378109453,2063.6815920398,-164.886833979419,
175.124378109453,2080.59701492537,-166.284207274067,
175.124378109453,2097.51243781094,-167.676821449712,
175.124378109453,2114.42786069652,-169.064911608483,
175.124378109453,2131.34328358209,-170.448721101372,
175.124378109453,2148.25870646766,-171.829528361471,
175.124378109453,2165.17412935323,-173.210022918837,
175.124378109453,2182.08955223881,-174.591642649973,
175.124378109453,2199.00497512438,-175.975827249047,
175.124378109453,2215.92039800995,-177.364046163113,
175.124378109453,2232.83582089552,-178.757798337645,
175.124378109453,2249.75124378109,-180.158611815685,
175.124378109453,2266.66666666667,-181.568043181436,
175.124378109453,2283.58208955224,-182.987676839031,
175.124378109453,2300.49751243781,-184.419234479271,
175.124378109453,2317.41293532338,-185.869506714861,
175.124378109453,2334.32835820895,-187.338473471925,
175.124378109453,2351.24378109453,-188.82146658894,
175.124378109453,2368.1592039801,-190.313726582992,
175.124378109453,2385.07462686567,-191.810406446961,
175.124378109453,2401.99004975124,-193.306573603533,
175.124378109453,2418.90547263682,-194.797209906189,
175.124378109453,2435.82089552239,-196.277209576,
175.124378109453,2452.73631840796,-197.741374963356,
175.124378109453,2469.65174129353,-199.186151665379,
175.124378109453,2486.5671641791,-200.621971619456,
175.124378109453,2503.48258706468,-202.053021276448,
175.124378109453,2520.39800995025,-203.481108913477,
175.124378109453,2537.31343283582,-204.908078282163,
175.124378109453,2554.22885572139,-206.33580916225,
175.124378109453,2571.14427860697,-207.766217677206,
175.124378109453,2588.05970149254,-209.201256357745,
175.124378109453,2604.97512437811,-210.6429139392,
175.124378109453,2621.89054726368,-212.093214878558,
