Speed[r/min],Torque[Nm],Torque Ripple,
21.8905472636816,0,0,
21.8905472636816,16.9154228855721,0.0371650029431588,
21.8905472636816,33.8308457711443,0.0709268038996845,
21.8905472636816,50.7462686567164,0.100995464213218,
21.8905472636816,67.6616915422886,0.127081045227401,
21.8905472636816,84.5771144278607,0.148893608285875,
21.8905472636816,101.492537313433,0.16614321473228,
21.8905472636816,118.407960199005,0.178539925910257,
21.8905472636816,135.323383084577,0.185793803163449,
21.8905472636816,152.238805970149,0.187614907835497,
21.8905472636816,169.154228855721,0.183985036446117,
21.8905472636816,186.069651741294,0.179093344121083,
21.8905472636816,202.985074626866,0.174473843336497,
21.8905472636816,219.900497512438,0.170150985771922,
21.8905472636816,236.81592039801,0.166149223106925,
21.8905472636816,253.731343283582,0.162493007021069,
21.8905472636816,270.646766169154,0.15920678919392,
21.8905472636816,287.562189054726,0.156315021305043,
21.8905472636816,304.477611940298,0.153842155034004,
21.8905472636816,321.393034825871,0.151812642060367,
21.8905472636816,338.308457711443,0.150181596388594,
21.8905472636816,355.223880597015,0.148669554476923,
21.8905472636816,372.139303482587,0.147243409154098,
21.8905472636816,389.054726368159,0.145902224724473,
21.8905472636816,405.970149253731,0.144645065492398,
21.8905472636816,422.885572139303,0.143470995762225,
21.8905472636816,439.800995024876,0.142379079838307,
21.8905472636816,456.716417910448,0.141368382024996,
21.8905472636816,473.63184079602,0.140437966626644,
21.8905472636816,490.547263681592,0.139586897947601,
21.8905472636816,507.462686567164,0.138792010558474,
21.8905472636816,524.378109452736,0.13801557519254,
21.8905472636816,541.293532338308,0.137251209967456,
21.8905472636816,558.208955223881,0.136492873707879,
21.8905472636816,575.124378109453,0.135734525238467,
21.8905472636816,592.039800995025,0.134970123383878,
21.8905472636816,608.955223880597,0.13419362696877,
21.8905472636816,625.870646766169,0.133398994817802,
21.8905472636816,642.786069651741,0.13258018575563,
21.8905472636816,659.701492537313,0.131732011178894,
21.8905472636816,676.616915422886,0.130883019622445,
21.8905472636816,693.532338308458,0.130051391563543,
21.8905472636816,710.44776119403,0.129239577513822,
21.8905472636816,727.363184079602,0.128450027984914,
21.8905472636816,744.278606965174,0.12768519348845,
21.8905472636816,761.194029850746,0.126947524536063,
21.8905472636816,778.109452736318,0.126239471639383,
21.8905472636816,795.02487562189,0.125563485310045,
21.8905472636816,811.940298507463,0.124922016059679,
21.8905472636816,828.855721393035,0.124316783937164,
21.8905472636816,845.771144278607,0.123741823644854,
21.8905472636816,862.686567164179,0.123189129664234,
21.8905472636816,879.601990049751,0.122651097856569,
21.8905472636816,896.517412935323,0.122120124083121,
21.8905472636816,913.432835820895,0.121588604205154,
21.8905472636816,930.348258706468,0.121048934083931,
21.8905472636816,947.26368159204,0.120493509580714,
21.8905472636816,964.179104477612,0.119914726556768,
21.8905472636816,981.094527363184,0.119304980873355,
21.8905472636816,998.009950248756,0.118655048960402,
21.8905472636816,1014.92537313433,0.117959512495063,
21.8905472636816,1031.8407960199,0.117221570525596,
21.8905472636816,1048.75621890547,0.116444647727453,
21.8905472636816,1065.67164179104,0.115632168776088,
21.8905472636816,1082.58706467662,0.114787558346953,
21.8905472636816,1099.50248756219,0.113914241115501,
21.8905472636816,1116.41791044776,0.113015641757186,
21.8905472636816,1133.33333333333,0.11209518494746,
21.8905472636816,1150.24875621891,0.111156311631509,
21.8905472636816,1167.16417910448,0.110205795944392,
21.8905472636816,1184.07960199005,0.109249085979546,
21.8905472636816,1200.99502487562,0.10828888389989,
21.8905472636816,1217.91044776119,0.107327891868345,
21.8905472636816,1234.82587064677,0.10636881204783,
21.8905472636816,1251.74129353234,0.105414346601265,
21.8905472636816,1268.65671641791,0.104467197691569,
21.8905472636816,1285.57213930348,0.103530067481661,
21.8905472636816,1302.48756218905,0.102605658134463,
21.8905472636816,1319.40298507463,0.101696320727322,
21.8905472636816,1336.3184079602,0.100801517933808,
21.8905472636816,1353.23383084577,0.0999245451413156,
21.8905472636816,1370.14925373134,0.0990698408240312,
21.8905472636816,1387.06467661692,0.0982418434561418,
21.8905472636816,1403.98009950249,0.0974449915118344,
21.8905472636816,1420.89552238806,0.0966837234652958,
21.8905472636816,1437.81094527363,0.095962477790713,
21.8905472636816,1454.7263681592,0.0952856929622729,
21.8905472636816,1471.64179104478,0.0946578074541623,
21.8905472636816,1488.55721393035,0.0940779679800023,
21.8905472636816,1505.47263681592,0.0935288069101748,
21.8905472636816,1522.38805970149,0.0930038473925213,
21.8905472636816,1539.30348258706,0.0924977733032401,
21.8905472636816,1556.21890547264,0.0920052685185297,
21.8905472636816,1573.13432835821,0.0915210169145882,
21.8905472636816,1590.04975124378,0.0910397023676139,
21.8905472636816,1606.96517412935,0.0905560087538051,
21.8905472636816,1623.88059701493,0.0900646199493602,
21.8905472636816,1640.7960199005,0.0895602198304773,
21.8905472636816,1657.71144278607,0.0890475043918116,
21.8905472636816,1674.62686567164,0.0885365882837216,
21.8905472636816,1691.54228855721,0.0880280684974425,
21.8905472636816,1708.45771144279,0.087522527096964,
21.8905472636816,1725.37313432836,0.087020546146276,
21.8905472636816,1742.28855721393,0.0865227077093682,
21.8905472636816,1759.2039800995,0.0860295938502304,
21.8905472636816,1776.11940298507,0.0855417866328525,
21.8905472636816,1793.03482587065,0.0850598681212242,
21.8905472636816,1809.95024875622,0.0845846685214252,
21.8905472636816,1826.86567164179,0.0841222682122272,
21.8905472636816,1843.78109452736,0.0836764002572909,
21.8905472636816,1860.69651741294,0.0832488373634929,
21.8905472636816,1877.61194029851,0.0828413522377101,
21.8905472636816,1894.52736318408,0.0824557175868192,
21.8905472636816,1911.44278606965,0.082093706117697,
21.8905472636816,1928.35820895522,0.0817570905372201,
21.8905472636816,1945.2736318408,0.0814476435522653,
21.8905472636816,1962.18905472637,0.0811671378697093,
21.8905472636816,1979.10447761194,0.080916423082134,
21.8905472636816,1996.01990049751,0.0806899843275722,
21.8905472636816,2012.93532338308,0.0804823051171357,
21.8905472636816,2029.85074626866,0.0802882405847441,
21.8905472636816,2046.76616915423,0.0801026458643171,
21.8905472636816,2063.6815920398,0.0799203760897744,
21.8905472636816,2080.59701492537,0.0797362863950355,
21.8905472636816,2097.51243781094,0.0795452319140202,
21.8905472636816,2114.42786069652,0.079342067780648,
21.8905472636816,2131.34328358209,0.0791216491288387,
21.8905472636816,2148.25870646766,0.0788759295308433,
21.8905472636816,2165.17412935323,0.0785980260178309,
21.8905472636816,2182.08955223881,0.078288491127681,
21.8905472636816,2199.00497512438,0.0779479905606772,
21.8905472636816,2215.92039800995,0.0775771900171034,
21.8905472636816,2232.83582089552,0.0771767551972433,
21.8905472636816,2249.75124378109,0.0767473518013806,
21.8905472636816,2266.66666666667,0.076289645529799,
21.8905472636816,2283.58208955224,0.0758043020827824,
21.8905472636816,2300.49751243781,0.0752922191882137,
21.8905472636816,2317.41293532338,0.0747684504563096,
21.8905472636816,2334.32835820895,0.0742444952229492,
21.8905472636816,2351.24378109453,0.0737242448292692,
21.8905472636816,2368.1592039801,0.0732115906164066,
21.8905472636816,2385.07462686567,0.0727104239254981,
21.8905472636816,2401.99004975124,0.0722246360976806,
21.8905472636816,2418.90547263682,0.0717581184740909,
21.8905472636816,2435.82089552239,0.0713147623958658,
21.8905472636816,2452.73631840796,0.0708984592041422,
21.8905472636816,2469.65174129353,0.0705137714849362,
21.8905472636816,2486.5671641791,0.0701671889738126,
21.8905472636816,2503.48258706468,0.0698567222390982,
21.8905472636816,2520.39800995025,0.0695789276361699,
21.8905472636816,2537.31343283582,0.0693303615204046,
21.8905472636816,2554.22885572139,0.0691075802471791,
21.8905472636816,2571.14427860697,0.0689071401718702,
21.8905472636816,2588.05970149254,0.0687255976498549,
21.8905472636816,2604.97512437811,0.06855950903651,
21.8905472636816,2621.89054726368,0.0684054306872124,
21.8905472636816,2638.80597014925,0.0682551362460117,
21.8905472636816,2655.72139303483,0.0680964852801351,
21.8905472636816,2672.6368159204,0.0679322874382538,
21.8905472636816,2689.55223880597,0.0677660363459866,
21.8905472636816,2706.46766169154,0.0676012256289524,
21.8905472636816,2723.38308457711,0.0674413489127703,
21.8905472636816,2740.29850746269,0.0672898998230591,
21.8905472636816,2757.21393034826,0.0671503719854377,
21.8905472636816,2774.12935323383,0.0670262590255251,
21.8905472636816,2791.0447761194,0.0669210516797898,
21.8905472636816,2807.96019900498,0.0668349298198958,
21.8905472636816,2824.87562189055,0.0667660641280097,
21.8905472636816,2841.79104477612,0.066714433206128,
21.8905472636816,2858.70646766169,0.0666800156562471,
21.8905472636816,2875.62189054726,0.0666627900803633,
21.8905472636816,2892.53731343284,0.0666627350804731,
21.8905472636816,2909.45273631841,0.0666798292585727,
21.8905472636816,2926.36815920398,0.0667140512166587,
21.8905472636816,2943.28358208955,0.0667653795567274,
21.8905472636816,2960.19900497512,0.0668338304665477,
21.8905472636816,2977.1144278607,0.0669200380019582,
21.8905472636816,2994.02985074627,0.0670246302320852,
21.8905472636816,3010.94527363184,0.0671481202154275,
21.8905472636816,3027.86069651741,0.067291021010484,
21.8905472636816,3044.77611940298,0.0674538456757537,
21.8905472636816,3061.69154228856,0.0676371072697353,
21.8905472636816,3078.60696517413,0.0678413188509278,
21.8905472636816,3095.5223880597,0.06806699347783,
21.8905472636816,3112.43781094527,0.0683146442089408,
21.8905472636816,3129.35323383085,0.0685744632335067,
21.8905472636816,3146.26865671642,0.0688094307649899,
21.8905472636816,3163.18407960199,0.069018878848008,
21.8905472636816,3180.09950248756,0.0692058812778607,
21.8905472636816,3197.01492537313,0.0693735118498475,
21.8905472636816,3213.93034825871,0.0695248443592678,
21.8905472636816,3230.84577114428,0.0696629526014212,
21.8905472636816,3247.76119402985,0.0697909103716072,
21.8905472636816,3264.67661691542,0.0700196792551717,
21.8905472636816,3281.59203980099,0.0700196792551717,
43.7810945273632,0,0,
43.7810945273632,16.9154228855721,0.0375674176724514,
43.7810945273632,33.8308457711443,0.0716885612656024,
43.7810945273632,50.7462686567164,0.102064347483663,
43.7810945273632,67.6616915422886,0.128395693030842,
43.7810945273632,84.5771144278607,0.15038351461135,
43.7810945273632,101.492537313433,0.167728728929396,
43.7810945273632,118.407960199005,0.180132252689189,
43.7810945273632,135.323383084577,0.18729500259494,
43.7810945273632,152.238805970149,0.188917895350858,
43.7810945273632,169.154228855721,0.184980262462996,
43.7810945273632,186.069651741294,0.179772910640647,
43.7810945273632,202.985074626866,0.17486781671378,
43.7810945273632,219.900497512438,0.170290494288311,
43.7810945273632,236.81592039801,0.166066456970156,
43.7810945273632,253.731343283582,0.162221218365231,
43.7810945273632,270.646766169154,0.158780292079451,
43.7810945273632,287.562189054726,0.155769191718732,
43.7810945273632,304.477611940298,0.15321343088899,
43.7810945273632,321.393034825871,0.15113852319614,
43.7810945273632,338.308457711443,0.149495015757787,
43.7810945273632,355.223880597015,0.147980735377263,
43.7810945273632,372.139303482587,0.1465610356087,
43.7810945273632,389.054726368159,0.145236112197864,
43.7810945273632,405.970149253731,0.144006160890521,
43.7810945273632,422.885572139303,0.142871377432435,
43.7810945273632,439.800995024876,0.141831957569372,
43.7810945273632,456.716417910448,0.140888097047097,
43.7810945273632,473.63184079602,0.140039991611375,
43.7810945273632,490.547263681592,0.139287837007972,
43.7810945273632,507.462686567164,0.13859823694426,
43.7810945273632,524.378109452736,0.137916514669802,
43.7810945273632,541.293532338308,0.137235857468078,
43.7810945273632,558.208955223881,0.136549970019567,
43.7810945273632,575.124378109453,0.135852557004751,
43.7810945273632,592.039800995025,0.13513732310411,
43.7810945273632,608.955223880597,0.134397972998124,
43.7810945273632,625.870646766169,0.133628211367273,
43.7810945273632,642.786069651741,0.13282174289204,
43.7810945273632,659.701492537313,0.131973218877999,
43.7810945273632,676.616915422886,0.131114907685339,
43.7810945273632,693.532338308458,0.130268009073649,
43.7810945273632,710.44776119403,0.129436332534089,
43.7810945273632,727.363184079602,0.128623687557819,
43.7810945273632,744.278606965174,0.127833883636002,
43.7810945273632,761.194029850746,0.127070730259796,
43.7810945273632,778.109452736318,0.126338036920362,
43.7810945273632,795.02487562189,0.125639613108862,
43.7810945273632,811.940298507463,0.124979268316454,
43.7810945273632,828.855721393035,0.124359424507977,
43.7810945273632,845.771144278607,0.123770879884456,
43.7810945273632,862.686567164179,0.123205358708031,
43.7810945273632,879.601990049751,0.1226557138533,
43.7810945273632,896.517412935323,0.122114798194861,
43.7810945273632,913.432835820895,0.12157546460731,
43.7810945273632,930.348258706468,0.121030565965244,
43.7810945273632,947.26368159204,0.120472955143261,
43.7810945273632,964.179104477612,0.119895485015958,
43.7810945273632,981.094527363184,0.119291008457932,
43.7810945273632,998.009950248756,0.11864926415491,
43.7810945273632,1014.92537313433,0.117961497968385,
43.7810945273632,1031.8407960199,0.117230384652786,
43.7810945273632,1048.75621890547,0.116458941019645,
43.7810945273632,1065.67164179104,0.115650183880495,
43.7810945273632,1082.58706467662,0.114807130046868,
43.7810945273632,1099.50248756219,0.113932796330297,
43.7810945273632,1116.41791044776,0.113030199542313,
43.7810945273632,1133.33333333333,0.112102356494451,
43.7810945273632,1150.24875621891,0.111152299119496,
43.7810945273632,1167.16417910448,0.110186527929808,
43.7810945273632,1184.07960199005,0.109211596001774,
43.7810945273632,1200.99502487562,0.10823178125266,
43.7810945273632,1217.91044776119,0.107251361599731,
43.7810945273632,1234.82587064677,0.106274614960253,
43.7810945273632,1251.74129353234,0.105305819251491,
43.7810945273632,1268.65671641791,0.104349252390711,
43.7810945273632,1285.57213930348,0.103409192295179,
43.7810945273632,1302.48756218905,0.10248991688216,
43.7810945273632,1319.40298507463,0.101595662224559,
43.7810945273632,1336.3184079602,0.100729201466265,
43.7810945273632,1353.23383084577,0.0998915389824674,
43.7810945273632,1370.14925373134,0.09908357758206,
43.7810945273632,1387.06467661692,0.0983062200739357,
43.7810945273632,1403.98009950249,0.097560369266988,
43.7810945273632,1420.89552238806,0.09684692797011,
43.7810945273632,1437.81094527363,0.0961667989921949,
43.7810945273632,1454.7263681592,0.0955208851421361,
43.7810945273632,1471.64179104478,0.0949100892288267,
43.7810945273632,1488.55721393035,0.0943322484292069,
43.7810945273632,1505.47263681592,0.0937761640593694,
43.7810945273632,1522.38805970149,0.0932375437805047,
43.7810945273632,1539.30348258706,0.0927127891991072,
43.7810945273632,1556.21890547264,0.0921983019216714,
43.7810945273632,1573.13432835821,0.0916904835546919,
43.7810945273632,1590.04975124378,0.0911857357046631,
43.7810945273632,1606.96517412935,0.0906804599780796,
43.7810945273632,1623.88059701493,0.0901710579814357,
43.7810945273632,1640.7960199005,0.089653931321226,
43.7810945273632,1657.71144278607,0.0891327149387584,
43.7810945273632,1674.62686567164,0.0886149449371952,
43.7810945273632,1691.54228855721,0.0881012737047119,
43.7810945273632,1708.45771144279,0.0875923428398253,
43.7810945273632,1725.37313432836,0.0870887939410522,
43.7810945273632,1742.28855721393,0.0865912686069092,
43.7810945273632,1759.2039800995,0.0861004084359132,
43.7810945273632,1776.11940298507,0.0856168550265809,
43.7810945273632,1793.03482587065,0.0851412499774291,
43.7810945273632,1809.95024875622,0.0846744414475928,
43.7810945273632,1826.86567164179,0.0842215788882449,
43.7810945273632,1843.78109452736,0.0837856886769816,
43.7810945273632,1860.69651741294,0.0833681412101792,
43.7810945273632,1877.61194029851,0.0829703068842138,
43.7810945273632,1894.52736318408,0.0825935560954613,
43.7810945273632,1911.44278606965,0.0822392592402982,
43.7810945273632,1928.35820895522,0.0819087867151003,
43.7810945273632,1945.2736318408,0.0816035089162439,
43.7810945273632,1962.18905472637,0.0813247962401051,
43.7810945273632,1979.10447761194,0.0810730312045679,
43.7810945273632,1996.01990049751,0.0808423071947698,
43.7810945273632,2012.93532338308,0.0806274485695948,
43.7810945273632,2029.85074626866,0.080423720540956,
43.7810945273632,2046.76616915423,0.0802263883207665,
43.7810945273632,2063.6815920398,0.0800307171209394,
43.7810945273632,2080.59701492537,0.0798319721533879,
43.7810945273632,2097.51243781094,0.079625418630025,
43.7810945273632,2114.42786069652,0.0794063217627638,
43.7810945273632,2131.34328358209,0.0791699467635175,
43.7810945273632,2148.25870646766,0.0789088272908197,
43.7810945273632,2165.17412935323,0.0786165816789003,
43.7810945273632,2182.08955223881,0.0782938201726635,
43.7810945273632,2199.00497512438,0.0779412594786339,
43.7810945273632,2215.92039800995,0.0775596163033358,
43.7810945273632,2232.83582089552,0.0771496073532936,
43.7810945273632,2249.75124378109,0.0767119493350319,
43.7810945273632,2266.66666666667,0.0762473589550749,
43.7810945273632,2283.58208955224,0.0757565529199472,
43.7810945273632,2300.49751243781,0.0752404806475319,
43.7810945273632,2317.41293532338,0.0747142498977068,
43.7810945273632,2334.32835820895,0.0741892852846819,
43.7810945273632,2351.24378109453,0.073669359165074,
43.7810945273632,2368.1592039801,0.0731582438954999,
43.7810945273632,2385.07462686567,0.0726597118325764,
43.7810945273632,2401.99004975124,0.0721775353329205,
43.7810945273632,2418.90547263682,0.071715486753149,
43.7810945273632,2435.82089552239,0.0712773384498787,
43.7810945273632,2452.73631840796,0.0708668627797265,
43.7810945273632,2469.65174129353,0.070488417899174,
43.7810945273632,2486.5671641791,0.0701477340381756,
43.7810945273632,2503.48258706468,0.0698426035499908,
43.7810945273632,2520.39800995025,0.0695695032162744,
43.7810945273632,2537.31343283582,0.0693249098186808,
43.7810945273632,2554.22885572139,0.0691053001388645,
43.7810945273632,2571.14427860697,0.0689071509584802,
43.7810945273632,2588.05970149254,0.0687269390591823,
43.7810945273632,2604.97512437811,0.0685611412226255,
43.7810945273632,2621.89054726368,0.0684062342304643,
43.7810945273632,2638.80597014925,0.0682541860961472,
43.7810945273632,2655.72139303483,0.0680935340439689,
43.7810945273632,2672.6368159204,0.0679271588844977,
43.7810945273632,2689.55223880597,0.0677585921303324,
43.7810945273632,2706.46766169154,0.0675913652940716,
43.7810945273632,2723.38308457711,0.0674290098883141,
43.7810945273632,2740.29850746269,0.0672750574256584,
43.7810945273632,2757.21393034826,0.0671330394187032,
43.7810945273632,2774.12935323383,0.0670064873800472,
43.7810945273632,2791.0447761194,0.0668989303314967,
43.7810945273632,2807.96019900498,0.0668109442296303,
43.7810945273632,2824.87562189055,0.0667410036878728,
43.7810945273632,2841.79104477612,0.0666890557586422,
43.7810945273632,2858.70646766169,0.0666550474943569,
43.7810945273632,2875.62189054726,0.0666389259474349,
43.7810945273632,2892.53731343284,0.0666406381702945,
43.7810945273632,2909.45273631841,0.0666601312153538,
43.7810945273632,2926.36815920398,0.066697352135031,
43.7810945273632,2943.28358208955,0.0667522479817444,
43.7810945273632,2960.19900497512,0.0668247474859058,
43.7810945273632,2977.1144278607,0.0669147502377973,
43.7810945273632,2994.02985074627,0.0670227404938981,
43.7810945273632,3010.94527363184,0.067149327630351,
43.7810945273632,3027.86069651741,0.0672951210232993,
43.7810945273632,3044.77611940298,0.0674607300488858,
43.7810945273632,3061.69154228856,0.0676467640832537,
43.7810945273632,3078.60696517413,0.067853832502546,
43.7810945273632,3095.5223880597,0.0680825446829057,
43.7810945273632,3112.43781094527,0.0683335100004759,
43.7810945273632,3129.35323383085,0.0685968893140407,
43.7810945273632,3146.26865671642,0.0688352471458352,
43.7810945273632,3163.18407960199,0.0690478913009369,
43.7810945273632,3180.09950248756,0.0692379150848029,
43.7810945273632,3197.01492537313,0.06940841180289,
43.7810945273632,3213.93034825871,0.0695624747606552,
43.7810945273632,3230.84577114428,0.0697031972635555,
43.7810945273632,3247.76119402985,0.0698336726170477,
43.7810945273632,3264.67661691542,0.070019029259348,
43.7810945273632,3281.59203980099,0.070019029259348,
65.6716417910448,0,0,
65.6716417910448,16.9154228855721,0.0378774362778017,
65.6716417910448,33.8308457711443,0.0722752779903209,
65.6716417910448,50.7462686567164,0.102887919488624,
65.6716417910448,67.6616915422886,0.129409755123778,
65.6716417910448,84.5771144278607,0.151535179246848,
65.6716417910448,101.492537313433,0.168958586208902,
65.6716417910448,118.407960199005,0.181374370361005,
65.6716417910448,135.323383084577,0.188476926054225,
65.6716417910448,152.238805970149,0.189960647639628,
65.6716417910448,169.154228855721,0.185803029011782,
65.6716417910448,186.069651741294,0.180366314488456,
65.6716417910448,202.985074626866,0.175249828203418,
65.6716417910448,219.900497512438,0.170480624321407,
65.6716417910448,236.81592039801,0.166085757007167,
