Speed[r/min],Torque[Nm],Efficiency[%],
963.18407960199,389.054726368159,96.4113629909247,
963.18407960199,405.970149253731,96.4498453581986,
963.18407960199,422.885572139303,96.4851506647166,
963.18407960199,439.800995024876,96.5176646921929,
963.18407960199,456.716417910448,96.5477165810857,
963.18407960199,473.63184079602,96.5755888574197,
963.18407960199,490.547263681592,96.6015254025475,
963.18407960199,507.462686567164,96.6257111501599,
963.18407960199,524.378109452736,96.6482757840509,
963.18407960199,541.293532338308,96.6693585536993,
963.18407960199,558.208955223881,96.6890822621227,
963.18407960199,575.124378109453,96.7075553550542,
963.18407960199,592.039800995025,96.7248739597433,
963.18407960199,608.955223880597,96.7411235859504,
963.18407960199,625.870646766169,96.7563805526779,
963.18407960199,642.786069651741,96.7707131908804,
963.18407960199,659.701492537313,96.7841786000386,
963.18407960199,676.616915422886,96.7966757525591,
963.18407960199,693.532338308458,96.8081956054012,
963.18407960199,710.44776119403,96.8188084647357,
963.18407960199,727.363184079602,96.8285781461225,
963.18407960199,744.278606965174,96.837562706556,
963.18407960199,761.194029850746,96.8458150796195,
963.18407960199,778.109452736318,96.8533836283871,
963.18407960199,795.02487562189,96.8603126282379,
963.18407960199,811.940298507463,96.8666426897332,
963.18407960199,828.855721393035,96.8723829610611,
963.18407960199,845.771144278607,96.877399962998,
963.18407960199,862.686567164179,96.881730167714,
963.18407960199,879.601990049751,96.8854394458561,
963.18407960199,896.517412935323,96.8885887283448,
963.18407960199,913.432835820895,96.8912344586612,
963.18407960199,930.348258706468,96.8934289964633,
963.18407960199,947.26368159204,96.8952209785369,
963.18407960199,964.179104477612,96.896655642249,
963.18407960199,981.094527363184,96.8977751159717,
963.18407960199,998.009950248756,96.8986151384339,
963.18407960199,1014.92537313433,96.8991845809575,
963.18407960199,1031.8407960199,96.8994815219934,
963.18407960199,1048.75621890547,96.8995041377423,
963.18407960199,1065.67164179104,96.8992507245189,
963.18407960199,1082.58706467662,96.8987196898272,
963.18407960199,1099.50248756219,96.8979095442598,
963.18407960199,1116.41791044776,96.8968188941343,
963.18407960199,1133.33333333333,96.8954464347888,
963.18407960199,1150.24875621891,96.8937907151858,
963.18407960199,1167.16417910448,96.8918021415457,
963.18407960199,1184.07960199005,96.8894454844659,
963.18407960199,1200.99502487562,96.8867231629856,
963.18407960199,1217.91044776119,96.8836374725272,
963.18407960199,1234.82587064677,96.8801905937607,
963.18407960199,1251.74129353234,96.8763846007499,
963.18407960199,1268.65671641791,96.8722214684472,
963.18407960199,1285.57213930348,96.8677030795961,
963.18407960199,1302.48756218905,96.8628312310967,
963.18407960199,1319.40298507463,96.8576117554426,
963.18407960199,1336.3184079602,96.8520967668482,
963.18407960199,1353.23383084577,96.8463177787699,
963.18407960199,1370.14925373134,96.840294568126,
963.18407960199,1387.06467661692,96.8340459459437,
963.18407960199,1403.98009950249,96.8275898148672,
963.18407960199,1420.89552238806,96.8209432226256,
963.18407960199,1437.81094527363,96.8141224117876,
963.18407960199,1454.7263681592,96.8071428661004,
963.18407960199,1471.64179104478,96.8000193536821,
963.18407960199,1488.55721393035,96.7927724682174,
963.18407960199,1505.47263681592,96.7854268165686,
963.18407960199,1522.38805970149,96.7779760317738,
963.18407960199,1539.30348258706,96.7704120568277,
963.18407960199,1556.21890547264,96.7627271929141,
963.18407960199,1573.13432835821,96.7549140803748,
963.18407960199,1590.04975124378,96.7469656809037,
963.18407960199,1606.96517412935,96.7388752608754,
963.18407960199,1623.88059701493,96.7306363757257,
963.18407960199,1640.7960199005,96.7222428553063,
963.18407960199,1657.71144278607,96.7136883345032,
963.18407960199,1674.62686567164,96.70497219016,
963.18407960199,1691.54228855721,96.6960974226923,
963.18407960199,1708.45771144279,96.6870669194779,
963.18407960199,1725.37313432836,96.6778834575415,
963.18407960199,1742.28855721393,96.668549708898,
963.18407960199,1759.2039800995,96.6590682455874,
963.18407960199,1776.11940298507,96.6494415444246,
963.18407960199,1793.03482587065,96.6396719914805,
963.18407960199,1809.95024875622,96.6297624597667,
963.18407960199,1826.86567164179,96.6197273916511,
963.18407960199,1843.78109452736,96.6095745335746,
963.18407960199,1860.69651741294,96.5993068255481,
963.18407960199,1877.61194029851,96.5889271027384,
963.18407960199,1894.52736318408,96.5784381001204,
963.18407960199,1911.44278606965,96.5678424568826,
963.18407960199,1928.35820895522,96.5571427206028,
963.18407960199,1945.2736318408,96.5463413512069,
963.18407960199,1962.18905472637,96.5354407247247,
963.18407960199,1979.10447761194,96.5244456673927,
963.18407960199,1996.01990049751,96.5133686104398,
963.18407960199,2012.93532338308,96.5022083043665,
963.18407960199,2029.85074626866,96.4909617780096,
963.18407960199,2046.76616915423,96.4796261636037,
963.18407960199,2063.6815920398,96.4681986926129,
963.18407960199,2080.59701492537,96.456676691768,
963.18407960199,2097.51243781094,96.4450575792957,
963.18407960199,2114.42786069652,96.4333388613314,
963.18407960199,2131.34328358209,96.4215181285033,
963.18407960199,2148.25870646766,96.4095937921692,
963.18407960199,2165.17412935323,96.3975657225229,
963.18407960199,2182.08955223881,96.3854331921129,
963.18407960199,2199.00497512438,96.3731954826853,
963.18407960199,2215.92039800995,96.36085190183,
963.18407960199,2232.83582089552,96.348401782042,
963.18407960199,2249.75124378109,96.3358444798257,
963.18407960199,2266.66666666667,96.3231793748388,
963.18407960199,2283.58208955224,96.3104058690744,
963.18407960199,2300.49751243781,96.2975235565859,
963.18407960199,2317.41293532338,96.2845424065311,
963.18407960199,2334.32835820895,96.271469625847,
963.18407960199,2351.24378109453,96.2583067631586,
963.18407960199,2368.1592039801,96.2450553239082,
963.18407960199,2385.07462686567,96.231716771878,
963.18407960199,2401.99004975124,96.2182925306468,
963.18407960199,2418.90547263682,96.2047839849876,
963.18407960199,2435.82089552239,96.1911924822067,
963.18407960199,2452.73631840796,96.1775193334274,
963.18407960199,2469.65174129353,96.1637661234729,
963.18407960199,2486.5671641791,96.1499357846478,
963.18407960199,2503.48258706468,96.1360282048924,
963.18407960199,2520.39800995025,96.1220426983641,
963.18407960199,2537.31343283582,96.1079786005712,
963.18407960199,2554.22885572139,96.093835267689,
963.18407960199,2571.14427860697,96.0796120759017,
963.18407960199,2588.05970149254,96.0653084207715,
963.18407960199,2604.97512437811,96.0509237166314,
963.18407960199,2621.89054726368,96.0364573960016,
963.18407960199,2638.80597014925,96.0219042130737,
963.18407960199,2655.72139303483,96.0072509038256,
963.18407960199,2672.6368159204,95.992494883265,
963.18407960199,2689.55223880597,95.9776341983457,
963.18407960199,2706.46766169154,95.9626669504348,
963.18407960199,2723.38308457711,95.9475912936847,
963.18407960199,2740.29850746269,95.9324054334654,
963.18407960199,2757.21393034826,95.9171076248551,
963.18407960199,2774.12935323383,95.9016961711868,
963.18407960199,2791.0447761194,95.8861694256276,
963.18407960199,2807.96019900498,95.8705295681648,
963.18407960199,2824.87562189055,95.8547822167341,
963.18407960199,2841.79104477612,95.8389313570635,
963.18407960199,2858.70646766169,95.8229808786628,
963.18407960199,2875.62189054726,95.8069345775928,
963.18407960199,2892.53731343284,95.7907961591406,
963.18407960199,2909.45273631841,95.774569240404,
963.18407960199,2926.36815920398,95.7582573527897,
963.18407960199,2943.28358208955,95.7418639444273,
963.18407960199,2960.19900497512,95.7253942469256,
963.18407960199,2977.1144278607,95.7088753189579,
963.18407960199,2994.02985074627,95.6923151831199,
963.18407960199,3010.94527363184,95.6757139337382,
963.18407960199,3027.86069651741,95.6590716640757,
963.18407960199,3044.77611940298,95.6423884663627,
963.18407960199,3061.69154228856,95.6256644318277,
963.18407960199,3078.60696517413,95.6088996507261,
963.18407960199,3095.5223880597,95.5920942123691,
963.18407960199,3112.43781094527,95.5752482051507,
963.18407960199,3129.35323383085,95.5583297465197,
963.18407960199,3146.26865671642,95.5412268696923,
963.18407960199,3163.18407960199,95.5239451045775,
963.18407960199,3180.09950248756,95.5065014116633,
963.18407960199,3197.01492537313,95.4889123739974,
963.18407960199,3213.93034825871,95.4711942066424,
963.18407960199,3230.84577114428,95.4533627658903,
963.18407960199,3247.76119402985,95.4228332133831,
963.18407960199,3264.67661691542,95.4228332133831,
985.074626865672,0,0,
985.074626865672,16.9154228855721,73.1369017851079,
985.074626865672,33.8308457711443,84.1865742687109,
985.074626865672,50.7462686567164,88.6061170731031,
985.074626865672,67.6616915422886,90.9572033471454,
985.074626865672,84.5771144278607,92.3963384131916,
985.074626865672,101.492537313433,93.3525051830875,
985.074626865672,118.407960199005,94.02150513658,
985.074626865672,135.323383084577,94.5054459709171,
985.074626865672,152.238805970149,94.8627998719443,
985.074626865672,169.154228855721,95.1303522519968,
985.074626865672,186.069651741294,95.3444123267634,
985.074626865672,202.985074626866,95.5221921462087,
985.074626865672,219.900497512438,95.6719009305238,
985.074626865672,236.81592039801,95.7994456954126,
985.074626865672,253.731343283582,95.9091854182203,
985.074626865672,270.646766169154,96.0044069695072,
985.074626865672,287.562189054726,96.0876356302169,
985.074626865672,304.477611940298,96.1608435950448,
985.074626865672,321.393034825871,96.2255935324298,
985.074626865672,338.308457711443,96.2832359728361,
985.074626865672,355.223880597015,96.3351728507114,
985.074626865672,372.139303482587,96.382236243142,
985.074626865672,389.054726368159,96.4250758154272,
985.074626865672,405.970149253731,96.4642340529443,
985.074626865672,422.885572139303,96.5001674878498,
985.074626865672,439.800995024876,96.5332630733833,
985.074626865672,456.716417910448,96.5638509524047,
985.074626865672,473.63184079602,96.5922145137271,
985.074626865672,490.547263681592,96.6185983853921,
985.074626865672,507.462686567164,96.6431946796572,
985.074626865672,524.378109452736,96.6661450548284,
985.074626865672,541.293532338308,96.6875916506035,
985.074626865672,558.208955223881,96.7076597284831,
985.074626865672,575.124378109453,96.7264599070654,
985.074626865672,592.039800995025,96.7440902411392,
985.074626865672,608.955223880597,96.7606379563349,
985.074626865672,625.870646766169,96.7761809041177,
985.074626865672,642.786069651741,96.7907887883481,
985.074626865672,659.701492537313,96.8045201902182,
985.074626865672,676.616915422886,96.8172847174491,
985.074626865672,693.532338308458,96.8290793083298,
985.074626865672,710.44776119403,96.8399753069228,
985.074626865672,727.363184079602,96.8500374706821,
985.074626865672,744.278606965174,96.8593247132502,
985.074626865672,761.194029850746,96.8678907489536,
985.074626865672,778.109452736318,96.8757846538433,
985.074626865672,795.02487562189,96.8830513556248,
985.074626865672,811.940298507463,96.8897320627725,
985.074626865672,828.855721393035,96.8958391467895,
985.074626865672,845.771144278607,96.901253604325,
985.074626865672,862.686567164179,96.906007001638,
985.074626865672,879.601990049751,96.9101573909624,
985.074626865672,896.517412935323,96.913758472183,
985.074626865672,913.432835820895,96.9168599916349,
985.074626865672,930.348258706468,96.9195080979165,
985.074626865672,947.26368159204,96.9217456600299,
985.074626865672,964.179104477612,96.9236125524183,
985.074626865672,981.094527363184,96.9251459108528,
985.074626865672,998.009950248756,96.926375311934,
985.074626865672,1014.92537313433,96.9273072594157,
985.074626865672,1031.8407960199,96.9279452955326,
985.074626865672,1048.75621890547,96.9282929067897,
985.074626865672,1065.67164179104,96.9283533629529,
985.074626865672,1082.58706467662,96.928129734198,
985.074626865672,1099.50248756219,96.9276249066775,
985.074626865672,1116.41791044776,96.9268415966751,
985.074626865672,1133.33333333333,96.9257823634933,
985.074626865672,1150.24875621891,96.9244494475668,
985.074626865672,1167.16417910448,96.9228068412081,
985.074626865672,1184.07960199005,96.9208238723091,
985.074626865672,1200.99502487562,96.9184974475577,
985.074626865672,1217.91044776119,96.9158246556626,
985.074626865672,1234.82587064677,96.9128027555912,
985.074626865672,1251.74129353234,96.9094291657622,
985.074626865672,1268.65671641791,96.9057014541036,
985.074626865672,1285.57213930348,96.9016173288959,
985.074626865672,1302.48756218905,96.8971746303296,
985.074626865672,1319.40298507463,96.892374800413,
985.074626865672,1336.3184079602,96.8872616762323,
985.074626865672,1353.23383084577,96.8818678019222,
985.074626865672,1370.14925373134,96.8762161558867,
985.074626865672,1387.06467661692,96.8703285940245,
985.074626865672,1403.98009950249,96.8642259164984,
985.074626865672,1420.89552238806,96.8579279298255,
985.074626865672,1437.81094527363,96.8514535046674,
985.074626865672,1454.7263681592,96.8448206296624,
985.074626865672,1471.64179104478,96.8380464616134,
985.074626865672,1488.55721393035,96.831153552661,
985.074626865672,1505.47263681592,96.8241663026599,
985.074626865672,1522.38805970149,96.8170775831087,
985.074626865672,1539.30348258706,96.8098786338131,
985.074626865672,1556.21890547264,96.8025610832917,
985.074626865672,1573.13432835821,96.7951169281129,
985.074626865672,1590.04975124378,96.7875385135636,
985.074626865672,1606.96517412935,96.7798185155508,
985.074626865672,1623.88059701493,96.7719499236453,
985.074626865672,1640.7960199005,96.7639260251848,
985.074626865672,1657.71144278607,96.7557402775377,
985.074626865672,1674.62686567164,96.7473923400354,
985.074626865672,1691.54228855721,96.7388853139731,
985.074626865672,1708.45771144279,96.7302221831096,
985.074626865672,1725.37313432836,96.7214058169583,
985.074626865672,1742.28855721393,96.7124389763157,
985.074626865672,1759.2039800995,96.7033243184733,
985.074626865672,1776.11940298507,96.6940644021319,
985.074626865672,1793.03482587065,96.6846616920395,
985.074626865672,1809.95024875622,96.6751191024711,
985.074626865672,1826.86567164179,96.6654504531311,
985.074626865672,1843.78109452736,96.6556633497222,
985.074626865672,1860.69651741294,96.6457608803307,
985.074626865672,1877.61194029851,96.635746022751,
985.074626865672,1894.52736318408,96.6256216493775,
985.074626865672,1911.44278606965,96.6153905318377,
985.074626865672,1928.35820895522,96.6050553453833,
985.074626865672,1945.2736318408,96.5946186730538,
985.074626865672,1962.18905472637,96.5840830096256,
985.074626865672,1979.10447761194,96.5734532381902,
985.074626865672,1996.01990049751,96.5627415578527,
985.074626865672,2012.93532338308,96.5519466443567,
985.074626865672,2029.85074626866,96.5410654855499,
985.074626865672,2046.76616915423,96.5300951739092,
985.074626865672,2063.6815920398,96.5190329023235,
985.074626865672,2080.59701492537,96.5078759600826,
985.074626865672,2097.51243781094,96.4966217290625,
985.074626865672,2114.42786069652,96.4852676800948,
985.074626865672,2131.34328358209,96.4738113695103,
985.074626865672,2148.25870646766,96.4622509954427,
985.074626865672,2165.17412935323,96.4505862483363,
985.074626865672,2182.08955223881,96.438816647038,
985.074626865672,2199.00497512438,96.4269417182498,
985.074626865672,2215.92039800995,96.4149610067079,
985.074626865672,2232.83582089552,96.4028740745357,
985.074626865672,2249.75124378109,96.3906805006249,
985.074626865672,2266.66666666667,96.378379880045,
985.074626865672,2283.58208955224,96.3659718234788,
985.074626865672,2300.49751243781,96.3534561203944,
985.074626865672,2317.41293532338,96.3408424346586,
985.074626865672,2334.32835820895,96.3281375302395,
985.074626865672,2351.24378109453,96.3153426981161,
985.074626865672,2368.1592039801,96.3024591936856,
985.074626865672,2385.07462686567,96.2894882380199,
985.074626865672,2401.99004975124,96.2764310190693,
985.074626865672,2418.90547263682,96.2632886928162,
985.074626865672,2435.82089552239,96.2500623843806,
985.074626865672,2452.73631840796,96.2367531890803,
985.074626865672,2469.65174129353,96.2233624856562,
985.074626865672,2486.5671641791,96.2098932804444,
985.074626865672,2503.48258706468,96.1963459445574,
985.074626865672,2520.39800995025,96.1827202933033,
985.074626865672,2537.31343283582,96.1690161493644,
985.074626865672,2554.22885572139,96.1552333425672,
985.074626865672,2571.14427860697,96.141371709663,
985.074626865672,2588.05970149254,96.1274310941165,
985.074626865672,2604.97512437811,96.1134113459017,
985.074626865672,2621.89054726368,96.0993123213072,
985.074626865672,2638.80597014925,96.0851292521146,
985.074626865672,2655.72139303483,96.0708490779155,
985.074626865672,2672.6368159204,96.0564689093142,
985.074626865672,2689.55223880597,96.0419864804232,
985.074626865672,2706.46766169154,96.0273995877352,
985.074626865672,2723.38308457711,96.0127060882529,
985.074626865672,2740.29850746269,95.9979038976867,
985.074626865672,2757.21393034826,95.9829909887216,
985.074626865672,2774.12935323383,95.9679653893466,
985.074626865672,2791.0447761194,95.9528251835948,
985.074626865672,2807.96019900498,95.937571792372,
985.074626865672,2824.87562189055,95.9222104876599,
985.074626865672,2841.79104477612,95.9067454979255,
985.074626865672,2858.70646766169,95.8911809494322,
985.074626865672,2875.62189054726,95.8755208691804,
985.074626865672,2892.53731343284,95.859769187748,
985.074626865672,2909.45273631841,95.8439297420355,
985.074626865672,2926.36815920398,95.8280062779182,
985.074626865672,2943.28358208955,95.8120024528112,
985.074626865672,2960.19900497512,95.7959237346632,
985.074626865672,2977.1144278607,95.7797977301296,
985.074626865672,2994.02985074627,95.7636325514085,
985.074626865672,3010.94527363184,95.7474282318235,
985.074626865672,3027.86069651741,95.7311848049942,
985.074626865672,3044.77611940298,95.7149023048301,
985.074626865672,3061.69154228856,95.6985807655245,
985.074626865672,3078.60696517413,95.682220221549,
985.074626865672,3095.5223880597,95.6658207076475,
985.074626865672,3112.43781094527,95.6493822588311,
985.074626865672,3129.35323383085,95.6328762939866,
985.074626865672,3146.26865671642,95.6162017173245,
985.074626865672,3163.18407960199,95.5993616178306,
985.074626865672,3180.09950248756,95.5823693151326,
985.074626865672,3197.01492537313,95.5652378336159,
985.074626865672,3213.93034825871,95.5479799098441,
985.074626865672,3230.84577114428,95.5306079997806,
985.074626865672,3247.76119402985,95.5005610790564,
985.074626865672,3264.67661691542,95.5005610790564,
1006.96517412935,0,0,
1006.96517412935,16.9154228855721,73.0625512774479,
1006.96517412935,33.8308457711443,84.1442134524193,
1006.96517412935,50.7462686567164,88.5800317910909,
1006.96517412935,67.6616915422886,90.9407093650575,
1006.96517412935,84.5771144278607,92.3860833298142,
1006.96517412935,101.492537313433,93.3465606097701,
1006.96517412935,118.407960199005,94.018644981988,
1006.96517412935,135.323383084577,94.5048290680009,
1006.96517412935,152.238805970149,94.8638133997971,
1006.96517412935,169.154228855721,95.1325405406396,
1006.96517412935,186.069651741294,95.3476140321056,
1006.96517412935,202.985074626866,95.5263488700766,
1006.96517412935,219.900497512438,95.6769712473367,
1006.96517412935,236.81592039801,95.8054004852312,
1006.96517412935,253.731343283582,95.9160046994928,
1006.96517412935,270.646766169154,96.0120776883181,
1006.96517412935,287.562189054726,96.0961500792474,
1006.96517412935,304.477611940298,96.1701982586622,
1006.96517412935,321.393034825871,96.2357882271648,
1006.96517412935,338.308457711443,96.2942628061375,
1006.96517412935,355.223880597015,96.3469826171012,
1006.96517412935,372.139303482587,96.394777518066,
1006.96517412935,389.054726368159,96.4382994493476,
1006.96517412935,405.970149253731,96.4780928015065,
1006.96517412935,422.885572139303,96.5146157144072,
1006.96517412935,439.800995024876,96.548256507507,
1006.96517412935,456.716417910448,96.5793464921712,
1006.96517412935,473.63184079602,96.6081700625729,
1006.96517412935,490.547263681592,96.6349727165073,
1006.96517412935,507.462686567164,96.6599543490931,
1006.96517412935,524.378109452736,96.683268853662,
1006.96517412935,541.293532338308,96.7050604468748,
1006.96517412935,558.208955223881,96.7254561239148,
1006.96517412935,575.124378109453,96.7445680356596,
1006.96517412935,592.039800995025,96.7624955961877,
1006.96517412935,608.955223880597,96.7793272411646,
1006.96517412935,625.870646766169,96.7951419027683,
1006.96517412935,642.786069651741,96.8100102530697,
1006.96517412935,659.701492537313,96.8239921126958,
1006.96517412935,676.616915422886,96.8370116790715,
1006.96517412935,693.532338308458,96.849072646701,
1006.96517412935,710.44776119403,96.860245789014,
1006.96517412935,727.363184079602,96.870595345044,
1006.96517412935,744.278606965174,96.8801797563856,
1006.96517412935,761.194029850746,96.8890523066161,
1006.96517412935,778.109452736318,96.8972616779153,
1006.96517412935,795.02487562189,96.9048524371298,
1006.96517412935,811.940298507463,96.9118654614989,
1006.96517412935,828.855721393035,96.9183159177846,
1006.96517412935,845.771144278607,96.9241018056124,
1006.96517412935,862.686567164179,96.9292509356573,
1006.96517412935,879.601990049751,96.9338142096775,
1006.96517412935,896.517412935323,96.9378387139022,
1006.96517412935,913.432835820895,96.9413680689144,
1006.96517412935,930.348258706468,96.9444427417654,
1006.96517412935,947.26368159204,96.9471003249925,
1006.96517412935,964.179104477612,96.9493757865636,
1006.96517412935,981.094527363184,96.9513016942235,
1006.96517412935,998.009950248756,96.9529032098024,
1006.96517412935,1014.92537313433,96.9541867210913,
1006.96517412935,1031.8407960199,96.9551596398184,
1006.96517412935,1048.75621890547,96.95582914939,
1006.96517412935,1065.67164179104,96.9562019821177,
1006.96517412935,1082.58706467662,96.9562844544953,
1006.96517412935,1099.50248756219,96.956082499226,
1006.96517412935,1116.41791044776,96.9556016943472,
1006.96517412935,1133.33333333333,96.9548472897518,
1006.96517412935,1150.24875621891,96.9538241139883,
1006.96517412935,1167.16417910448,96.9525092707324,
1006.96517412935,1184.07960199005,96.9508776611913,
1006.96517412935,1200.99502487562,96.9489218618562,
1006.96517412935,1217.91044776119,96.9466348710003,
1006.96517412935,1234.82587064677,96.9440100807026,
1006.96517412935,1251.74129353234,96.9410412511481,
1006.96517412935,1268.65671641791,96.9377224869919,
1006.96517412935,1285.57213930348,96.9340482155958,
1006.96517412935,1302.48756218905,96.9300131669662,
1006.96517412935,1319.40298507463,96.9256149742886,
1006.96517412935,1336.3184079602,96.9208872949716,
1006.96517412935,1353.23383084577,96.9158629484721,
1006.96517412935,1370.14925373134,96.9105679520942,
1006.96517412935,1387.06467661692,96.905027052151,
1006.96517412935,1403.98009950249,96.8992637995006,
1006.96517412935,1420.89552238806,96.8933006198034,
1006.96517412935,1437.81094527363,96.8871588789247,
1006.96517412935,1454.7263681592,96.8808589438706,
1006.96517412935,1471.64179104478,96.8744202396082,
1006.96517412935,1488.55721393035,96.8678670704645,
1006.96517412935,1505.47263681592,96.8612233405701,
1006.96517412935,1522.38805970149,96.8544812793452,
1006.96517412935,1539.30348258706,96.8476315644617,
1006.96517412935,1556.21890547264,96.8406652866149,
1006.96517412935,1573.13432835821,96.8335739275599,
1006.96517412935,1590.04975124378,96.8263493395645,
1006.96517412935,1606.96517412935,96.8189837261735,
1006.96517412935,1623.88059701493,96.8114696241876,
1006.96517412935,1640.7960199005,96.8037998867688,
1006.96517412935,1657.71144278607,96.7959674070169,
1006.96517412935,1674.62686567164,96.7879716819444,
1006.96517412935,1691.54228855721,96.7798160485191,
1006.96517412935,1708.45771144279,96.7715037170535,
1006.96517412935,1725.37313432836,96.7630377745489,
1006.96517412935,1742.28855721393,96.7544211906576,
1006.96517412935,1759.2039800995,96.745656823303,
1006.96517412935,1776.11940298507,96.7367474239798,
1006.96517412935,1793.03482587065,96.7276956427566,
1006.96517412935,1809.95024875622,96.7185045034435,
1006.96517412935,1826.86567164179,96.7091865930117,
1006.96517412935,1843.78109452736,96.6997492122142,
1006.96517412935,1860.69651741294,96.690195717347,
1006.96517412935,1877.61194029851,96.6805293445629,
1006.96517412935,1894.52736318408,96.6707532151972,
1006.96517412935,1911.44278606965,96.6608703408119,
1006.96517412935,1928.35820895522,96.6508836279771,
1006.96517412935,1945.2736318408,96.6407958828036,
1006.96517412935,1962.18905472637,96.6306098152435,
1006.96517412935,1979.10447761194,96.6203303231957,
1006.96517412935,1996.01990049751,96.6099688028848,
1006.96517412935,2012.93532338308,96.5995238512595,
1006.96517412935,2029.85074626866,96.5889924962425,
1006.96517412935,2046.76616915423,96.5783718688788,
1006.96517412935,2063.6815920398,96.567659199179,
1006.96517412935,2080.59701492537,96.5568518121677,
1006.96517412935,2097.51243781094,96.5459471241231,
1006.96517412935,2114.42786069652,96.5349426389998,
1006.96517412935,2131.34328358209,96.5238359450222,
1006.96517412935,2148.25870646766,96.5126248185212,
1006.96517412935,2165.17412935323,96.5013083642543,
1006.96517412935,2182.08955223881,96.4898864101074,
1006.96517412935,2199.00497512438,96.4783587968589,
1006.96517412935,2215.92039800995,96.466725373363,
1006.96517412935,2232.83582089552,96.4549859962728,
1006.96517412935,2249.75124378109,96.4431405297766,
1006.96517412935,2266.66666666667,96.431188845345,
1006.96517412935,2283.58208955224,96.4191308214896,
1006.96517412935,2300.49751243781,96.4069664916816,
1006.96517412935,2317.41293532338,96.3947047708508,
1006.96517412935,2334.32835820895,96.3823518020658,
1006.96517412935,2351.24378109453,96.3699087491024,
1006.96517412935,2368.1592039801,96.3573767438946,
1006.96517412935,2385.07462686567,96.3447568876608,
1006.96517412935,2401.99004975124,96.332050251983,
1006.96517412935,2418.90547263682,96.31925787984,
1006.96517412935,2435.82089552239,96.3063807865986,
1006.96517412935,2452.73631840796,96.2934199609637,
1006.96517412935,2469.65174129353,96.2803766682256,
1006.96517412935,2486.5671641791,96.267253924993,
1006.96517412935,2503.48258706468,96.254052491696,
1006.96517412935,2520.39800995025,96.2407726049841,
1006.96517412935,2537.31343283582,96.2274144971407,
1006.96517412935,2554.22885572139,96.213978396236,
1006.96517412935,2571.14427860697,96.2004645262744,
1006.96517412935,2588.05970149254,96.1868731073357,
1006.96517412935,2604.97512437811,96.1732043557109,
1006.96517412935,2621.89054726368,96.159458484033,
1006.96517412935,2638.80597014925,96.145631067193,
1006.96517412935,2655.72139303483,96.1317090991484,
1006.96517412935,2672.6368159204,96.1176894893724,
1006.96517412935,2689.55223880597,96.1035697702014,
1006.96517412935,2706.46766169154,96.0893475414159,
1006.96517412935,2723.38308457711,96.0750204682144,
1006.96517412935,2740.29850746269,96.0605862792631,
1006.96517412935,2757.21393034826,96.0460427648184,
1006.96517412935,2774.12935323383,96.0313877749195,
1006.96517412935,2791.0447761194,96.0166192189074,
1006.96517412935,2807.96019900498,96.0017374209077,
1006.96517412935,2824.87562189055,95.986746995162,
1006.96517412935,2841.79104477612,95.9716524651248,
1006.96517412935,2858.70646766169,95.9564582447823,
1006.96517412935,2875.62189054726,95.9411686418013,
1006.96517412935,2892.53731343284,95.9257878605698,
1006.96517412935,2909.45273631841,95.910320005137,
1006.96517412935,2926.36815920398,95.8947690820535,
1006.96517412935,2943.28358208955,95.8791390031175,
1006.96517412935,2960.19900497512,95.8634355026268,
1006.96517412935,2977.1144278607,95.847686579253,
1006.96517412935,2994.02985074627,95.831900377657,
1006.96517412935,3010.94527363184,95.8160768674547,
1006.96517412935,3027.86069651741,95.8002160199859,
1006.96517412935,3044.77611940298,95.7843178082689,
1006.96517412935,3061.69154228856,95.7683822069567,
1006.96517412935,3078.60696517413,95.7524091922937,
1006.96517412935,3095.5223880597,95.7363987420749,
1006.96517412935,3112.43781094527,95.7203508356058,
1006.96517412935,3129.35323383085,95.7042403219819,
1006.96517412935,3146.26865671642,95.6879774309138,
1006.96517412935,3163.18407960199,95.671562780264,
1006.96517412935,3180.09950248756,95.655005971551,
1006.96517412935,3197.01492537313,95.6383163947177,
1006.96517412935,3213.93034825871,95.6215032334683,
1006.96517412935,3230.84577114428,95.6045754704575,
1006.96517412935,3247.76119402985,95.5750268071722,
1006.96517412935,3264.67661691542,95.5750268071722,
1028.85572139303,0,0,
1028.85572139303,16.9154228855721,72.9927934584599,
1028.85572139303,33.8308457711443,84.1041196960426,
1028.85572139303,50.7462686567164,88.5550807931254,
1028.85572139303,67.6616915422886,90.9247177010979,
1028.85572139303,84.5771144278607,92.375957513818,
1028.85572139303,101.492537313433,93.3405297020105,
1028.85572139303,118.407960199005,94.0155907494595,
1028.85572139303,135.323383084577,94.5039911335007,
1028.85572139303,152.238805970149,94.8646436831064,
1028.85572139303,169.154228855721,95.1346341355905,
1028.85572139303,186.069651741294,95.350795920228,
1028.85572139303,202.985074626866,95.5305322240556,
1028.85572139303,219.900497512438,95.6820920931861,
1028.85572139303,236.81592039801,95.8114114196013,
1028.85572139303,253.731343283582,95.9228706259037,
1028.85572139303,270.646766169154,96.0197728410524,
1028.85572139303,287.562189054726,96.1046558949672,
1028.85572139303,304.477611940298,96.1795018216826,
1028.85572139303,321.393034825871,96.2458811123797,
1028.85572139303,338.308457711443,96.3051308163487,
1028.85572139303,355.223880597015,96.3585755280667,
1028.85572139303,372.139303482587,96.4070445687173,
1028.85572139303,389.054726368159,96.4511931710231,
1028.85572139303,405.970149253731,96.4915684815388,
